,Tweets,label
501,"Let us not forget those who are suffering. I think of Syria and Turkey, of the very many victims of the earthquake; of the dear Ukrainian people and the many populations who suffer as a result of war of poverty, lack of freedom, or environmental devastation.",religious
502,"The Word of God for today invites us to become humble and meek.  Beginning with our misery, humility makes us take our gaze off ourselves in order to turn it toward God.",religious
503,"We don't have to wait til we are perfect to bear witness to Jesus; our proclamation begins today, right where we live. And it does not begin by trying to convince others, but by witnessing every day to the beauty of the Love that has looked upon us and lifted us up.",religious
504,"On the Feast of the Apostle Andrew, I would like to express my affection to my dear brother Patriarch Bartholomew I and to the Church of Constantinople. May the intercession of the brothers, Saints Peter and Andrew, obtain full unity for the Church and peace for the entire world.",religious
505,"Let’s , trusting in the mercy of God, who can change hearts, and in the maternal intercession of the Queen of Peace, spiritually united with the faithful all over the world.   ",religious
506,"Let’s renew our closeness to the battered people of , persevering in fervent  for our brothers and sisters who are suffering so much. Let us celebrate  in a humbler way, with simpler gifts, and let us send what we save to the Ukrainian people who need it.",religious
507,"Please, let us not forget martyred Ukraine in our prayers and in our heartache. Let’s  for , and never tire of doing so!",religious
508,"The divine motherhood of Mary reveals God’s utmost respect for our freedom. God could have come into the world in a thousand ways manifesting his power and, instead, willed to be conceived in full freedom in Mary’s womb.",religious
509,"What is needed is an infinite mercy, like that of the , to remedy so much of the evil and suffering we see in the lives of human beings…. Let us entrust ourselves and the world to Him!",religious
510,"The path of poverty and self-denial (fasting), concern and acts of love for wounded humanity (almsgiving), and familiar dialogue with the Father (prayer) make it possible for us to incarnate a sincere faith, a living hope, and active charity. ",religious
511,"We ask the Lord for many things, but how often do we forget to ask him for what is most important and what he desires most to give us: the Holy Spirit, the power to love.  Indeed, without love, what can we offer to the world?",religious
512,"Today we lift our hearts to You, Queen of Peace: intercede for us before Your Son, reconcile hearts filled with violence and vengeance, let your lasting peace reign over all the earth. Amen.  ",religious
513,"During this month of  for the missions, let us learn to cultivate moments of silence and of contact with the Lord so that he might inspire us with the ways and means to be always faithful to our vocation as missionary disciples. ",religious
514,Let us not forget those suffering from the earthquake in  and . Let us continue to pray for the victims and their loved ones and make a concrete commitment to help the survivors. May the Lord give consolation to the people affected by this terrible tragedy.,religious
515,"Let us not tire of saying no to war, no to violence, yes to dialogue, yes to : in particular for the martyred Ukrainian people. Yesterday we remembered the tragedy of the Holodomor.",religious
516,"Save yourself. Take care of yourself. Think of yourself, not of others, only of your own well-being, your own success, your own interests, your possessions, your power, your image. Save yourself (Lk 23:37), is the constant refrain of that humanity that has crucified the Lord.",religious
517," invites us to conversion, to a change in mindset, so that life’s truth and beauty may be found not so much in possessing as in giving, not so much in accumulating as in sowing and sharing goodness.",religious
518,"I unite myself to the sorrow of the people of Sri Lanka who continue to suffer the effects of political and economic instability. Together with the country's Bishops, I renew my appeal for peace and I implore those who have authority not to ignore the cry of the poor.",religious
519,"The populations of Somalia and various zones of the neighbouring countries, who already live in very precarious conditions, now find themselves in mortal danger due to drought. I hope that international solidarity can respond effectively to this emergency. ",religious
520,"God conceals himself in the most ordinary situations of our lives. He does not come in extraordinary events, but in everyday things: our daily work, a chance encounter, someone in need... That's where the Lord is, who calls to us and inspires our actions. ",religious
521,"My  to  was a penitential pilgrimage. Together we remembered the good memory of the thousands of years of history of these peoples, in harmony with their land and the painful memory of the abuse they suffered.",religious
522,"Today the Church celebrates the memorial of the Sudanese Saint Josephine , whose testimony of life fills us with Christian hope. Trusting in her intercession, we pray for a future of justice and peace for our brothers and sisters in .",religious
523,"Everything in the Church is born from prayer, and everything grows thanks to prayer.",religious
524," о мире в Украине и во всём мире. Нужно перейти от стратегий политической, экономической и военной мощи к глобальному проекту мира. Нет – миру, разделённому между конфликтующими державами; да – миру, объединяющему народы и цивилизации, которые уважают друг друга.",religious
525,Let us listen together to what the Spirit is saying to the Church. Let us safeguard our communion. The Paschal Mystery has been given to us. Let us allow ourselves to be embraced by the desire that the Lord continues to have to eat His Passover with us.,religious
526,"This is the history of salvation: God has never looked down on us to humiliate and judge us; on the contrary, he lowered himself to the point of washing our feet, looking at us from below and restoring our dignity.  (Lk 19 :1-10) ",religious
527," of Assisi, who saw himself as brother to the sun, the sea and the wind, sowed seeds of peace everywhere, and walked alongside the poor, the abandoned, the infirm, the outcast, the least. Let us follow his example!  ",religious
528,"Our whole life of faith is a shared experience, for we follow Jesus together. Our Lenten journey is “synodal”, since we travel together along the same path, as disciples of the one Master. ",religious
529,"How beautiful is a Church that can run through the streets of our world with the desire to bear the joy of the Gospel to everyone. That is what we are called to do: to roll away the stone from the tomb where we have often enclosed the Lord, in order to spread his joy in the world",religious
530,"Let us also pray for the families of the victims of the serious fire in a refugee camp in Gaza, in Palestine, where several children also died. May the Lord welcome into heaven those who lost their lives and console those people who have suffered years of conflict.",religious
531," for peace in Ukraine and worldwide. Let us pass from strategies of political, economic and military power to a plan for global peace: no to a world divided between conflicting powers; yes to united world of peoples and civilizations that respect each other.",religious
532,"I plead with everyone from the heart: let us help ; let us not abandon its population that continues to suffer greatly! Together with urgently needed aid, it is very important to accompany the population on the path of development and independent growth.",religious
533,"Reconciliation is not merely the result of our own efforts. It is a gift that flows from the crucified Lord. It is a peace that radiates from the Heart of Jesus, a grace that must be sought.  ",religious
534,"In celebrating the World Day of Peace, let us implore Mary Most Holy, the Mother of God, so that in this epoch, polluted by diffidence and indifference, she might make us capable of being compassionate and providing care.",religious
535,"The journey of faith is never a walk in the park, but is a commitment that is sometimes arduous. Even  had to learn how to gradually trod it all the way to the end, especially during moments of trial.",religious
536,I was deeply saddened to learn of the horrific attack at Saint Francis church in Owo in .  for all those affected by this act of unspeakable violence and for the conversion of those blinded by hatred and violence.,religious
537,"The  heals and raises up. It is destined for everyone. Jesus wants to reach those far away. He wants to heal the sick, to save sinners, to gather the lost sheep and lift up those whose hearts are weary and oppressed. God’s mercy is for everyone.",religious
538,"In the past few hours, the island of  in Indonesia was hit by a strong . I express my nearness to that dear population and I pray for the dead and the injured.",religious
539,"We all need to make a contribution to halt the destruction of our common home and to restore nature: governments, businesses and citizens – we must act like brothers and sisters who share the Earth, the common home that God has given us. ",religious
540,"каждый день войны ухудшает ситуацию для всех. Поэтому я вновь обращаюсь с призывом: хватит, остановитесь, да умолкнет оружие, займитесь всерьёз делом мира!",religious
541,"Ascending to Heaven, instead of remaining beside a few people with his body, Jesus becomes close to all with the Holy Spirit. The Holy Spirit makes Jesus present in us, beyond the barriers of time and space, to make us his witnesses in the world. ",religious
542,"Together with Saint , today let us entrust to the Mother of God the most difficult cases, harmonizing ourselves under her gaze by praying the .",religious
543,"Нехай почнуться переговори, здатні привести до вирішень, які не нав’язані силою, а є узгодженими, справедливими та стабільними, що ґрунтуються на пошані до людського життя, як також до суверенітету та територіальної цілісності кожної країни, а теж до прав меншин.  ",religious
544,"As a Church we need to breathe the pure air of the Gospel, to dispel the tainted air of worldliness, to safeguard the young heart of faith.  That is how I imagine the African Church and that is how I see this Congolese Church.",religious
545,"The Gospel is preached effectively when life itself speaks and reveals the freedom that sets others free, the compassion that asks for nothing in return, the mercy that silently speaks of Christ.  ",religious
546,Let’s  invoking the intercession of the Virgin Mary for . This week I heard the cry of grief at the death of children in a bombed school. May the lament of these little ones not go unheard! These tragedies must not happen!,religious
547,"Прошу вас, не підаваймося логіці насильства, спотвореній спіралі озброєнь. Нехай буде обрана дорога діалогу та миру! ",religious
548,"The witness of the elderly unites the generations of life. Same with the dimensions of time: past, present and future. The various ages of life are not separate worlds competing with each other. The alliance of the elderly and children will save the human family. ",religious
549,"Я страдаю и плачу, думая о мучениях украинского народа, особенно самых слабых, стариков и детей.",religious
550,I thank all those who worked hard to prepare this  and the citizens of  for your welcome. I will remember the luminous face of Malta! You are a treasure in the Church and for the Church. Do not forget: the joy of the Church is to evangelize.,religious
551,"Let us read the lives of the saints which narrate in a comprehensible way the style God uses in the lives of people not that different from us since the saints were made of flesh and blood like us. Their deeds dialogue with our own actions, and help us understand what they mean.",religious
552,"God never leaves us on our own. God waits for us to ask Him to give us a hand. We need to learn how to distinguish God's voice through silent  and intimate dialogue with Him, treasuring in our hearts that which does us good and gives us peace.",religious
553,"In the  (Mt 3:1-12), John the Baptist sayts, “Bear fruit in keeping with repentance!” This is a cry of love, like the cry of a father who sees his son ruining himself and says to him,  “Don’t throw your life away!” ",religious
554," за дітей, які осиротіли і які втікають від війни; за тих, що страждають в усьому світі через голод, брак лікування, від зловживань і насильства; за тих, яким заперечено право народитися. Захистімо всіх дітей!",religious
555,"Christ is risen, he is truly risen! May he fill with hope the good expectations of hearts. May he grant peace, outraged by the barbarity of war.",religious
556,"The “poor in spirit” are those who know they cannot rely on themselves, that they are not self-sufficient. They feel their need for God and recognize every good that comes from Him as a gift, as a grace.  (Mt 5:1-12) ",religious
557,A Christianity that seeks the Lord among the ruins of the past and encloses him in the tomb of habit is a Christianity without Easter.,religious
558,"If we want to cooperate with our heavenly Father in building the future, let us do so together with our brothers and sisters who are  and . Let us build the future today! For the future begins today and it begins with each of us. ",religious
559,"I extend my heartfelt best wishes to the communities of the Eastern Churches who celebrate the Nativity of the Lord, in particular the suffering people of Ukraine. May the Lord’s birth instill comfort and inspire concrete steps that can finally lead to peace.",religious
560,A long life – so the Bible teaches – is a blessing. The  are signs of the goodness of God who bestows life in abundance. Blessed is the house where an older person lives! Blessed is the family that honours its grandparents! ,religious
561,"As a Church, we need to return to what is essential instead of losing ourselves in so many secondary things, running the risk of losing sight of the simple purity of the Gospel.",religious
562,": Це жертви, невинна кров яких взиває до неба та благає: нехай буде покладено край цій війні! Змусьте зброю замовкнути! Нехай більше не сіється смерть і руйнування! ",religious
563,"In this Season of , let us learn to allow the Holy Spirit to form us so that our  might become a living testimony of God's tenderness for every person experiencing difficulty.",religious
564,May the risen Christ accompany and assist the people of Latin America and the journey of reconciliation that the Catholic Church in Canada is making with the indigenous peoples.,religious
565,"Being a small flock, should not frighten us, but rather invite us to live this reality with faith, so that we can become leaven, salt and light for others, trusting in the action of the Holy Spirit, who blows freely where He wills.",religious
566,Let us  for the people of Ukraine and for all those who suffer because of war. May the God of  revive a human and Christian sense of pity and mercy in the hearts of the leaders of nations.,religious
567,"Once again, some potentate is provoking and fomenting conflicts, ordinary people sense the need to build a future that, will either be shared, or will not be at all.  Now in the night of the war, let us not allow the dream of  to fade!  ",religious
568,"I am close to the people of , of Mozambique, and of South Africa, who have been struck in recent days by a powerful cyclone. Let us  for the deceased, the injured, the displaced. May the Lord sustain the families and communities most affected by this disaster.",religious
569,"With Baptism, we became God's beloved children forever. This is our original beauty, for which to be joyful! Today, Mary, surprised by the grace that made her beautiful from the first instant of her life, leads us to marvel at our beauty. ",religious
570,"Let us ask the grace to be surprised every day by God’s gifts and to see the various circumstances of life, even the ones that are the most difficult to accept, as occasions to do good, as Jesus did with the blind man.  (Jn 9:1-41)",religious
571,"The plant paradigm takes a different approach to earth and environment.  Plants cooperate with all the surroundings environment; even when they compete, they cooperate for the good of the ecosystem.  Let’s learn from the meekness of plants!  ",religious
572,"The Season of  calls us to place our faith and hope in the Lord, since only if we fix our gaze on the risen Christ will we be able to respond to the Apostle’s appeal, “Let us never grow tired of doing good” (Gal 6:9).",religious
573,"Let’s  for sufferers of Alzheimer’s, a disease that affects many people, who are often pushed to the margins of society as a result; for their families; and for those who lovingly care for them, that they may be increasingly helped.",religious
574,"When we remain docile in God’s hands, He shapes us to become a people of reconciliation, capable of openness and dialogue, acceptance and forgiveness, who make rivers of peace flow through the arid plains of violence.  ",religious
575,"If we can truly invoke God, calling him “Abba — Dad”, it is because the Holy Spirit dwells in us; he is the One who transforms us deep within and makes us experience the soul-stirring joy of being loved by God as his true children.",religious
576,"Whenever a man and a woman fall in love, God offers them a gift; that gift is marriage.  It is a marvellous gift, which contains the power of God’s own love: strong, enduring, faithful, ready to start over after every failure or moment of weakness. ",religious
577,,religious
578,"One who loves is concerned about the one who is missing, longs for who is absent, seeks who is lost, await who has gone astray. For he wants no-one to be lost.  (Lk 15: 4-32)",religious
579,"Today, a new economy inspired by Francis of Assisi can and must become an economy of friendship with the earth and an economy of peace.  It is a question of transforming an economy that kills into an economy of life, in all its aspects. ",religious
580,"With Jesus, the Risen Lord, no night will last forever. Even in the darkest night, the morning star still shines.",religious
581,  ,religious
582,"We are living a famine of peace in our time. Let’s think of how many places in the world are scourged by war, in particular of war-torn Ukraine. Let us roll up our sleeves and continue to pray for !",religious
583,"Печально, что в эти дни – самые святые и торжественные для всех христиан – чаще раздаётся смертоносный грохот оружия, чем звон колоколов, возвещающих о Воскресении; печально, что оружие всё больше занимает место слов.",religious
584,"In these months, the people of  are always in my prayers. I pray with you and for you, dear brothers and sisters of Ukraine, for a future of , one in which economic and political interests that generate war will finally give way to the good of the people.",religious
585,"God became a Child and then let himself be nailed on a cross. In that weakness, God's omnipotence is manifested. In forgiveness, God’s omnipotence is always at work. Thus, may our gifts this  be gratitude, conversion and peace.",religious
586,"The recent news from , reports new atrocities, like the massacre in Bucha: ever more horrendous cruelty done even against defenseless civilians, women and children.",religious
587,Нехай настане мир для багатостраждальної України що переживає дуже важке випробування насильством та руйнуваннями жорстокої та безумної війни в яку вона була втягнута. Нехай над цією жахливою ніччю страждання та смерті якнайшвидше зійде новий світанок надії! Нехай буде обрано мир,religious
588,"I renew my appeal to make dialogue prevail over hatred and vengeance in the Holy Land, and I pray to God for Palestinians and Israelis, that they may find the path to fraternity and peace, with the help of the international community.",religious
589,The  and  deserve to be respected and listened to. They deserve to find space and receive attention. Stop choking Africa: it is not a mine to be stripped or a terrain to be plundered. May Africa be the protagonist of its own destiny!,religious
590,"My message for you, dear young people, the great message entrusted to the Church, is Jesus! Yes, Jesus himself, in his infinite love for each of us, his salvation and the new life he has bestowed upon us.   ",religious
591,"The Spirit is a wellspring of prophecy. We cannot pretend not to see the works of evil, so as to live a “quiet life” and not get our hands dirty. We have received a Spirit of prophecy to bear the light by proclaiming the Gospel by our living witness. ",religious
592,The signing of the agreement regarding the situation in  is a source of hope. Let us support this commitment for a lasting . And let us continue to pray for war-torn . May that war might come to an end.,religious
593,"Війна в  стала настільки серйозною, нищівною і загрозливою, що викликає велике занепокоєння. У Боже ім’я та в ім’я почуття людяності, що мешкає в кожному серці, повторюю заклик негайно досягнути припинення вогню!  ",religious
594,,religious
595,"The Virgin Mary is the “Way” God Himself prepared to come into the world. Let us , entrusting to her intercession the salvation and peace awaited by all men and women of our time.",religious
596,A better future can exist only if it is built by everyone for everyone. No one must be excluded! I dedicated my Message for the 108th World Day of Migrants and Refugees to this.    ,religious
597,Fraternal love and the welcome we show our neighbor is so important in the Church! The Lord reminds us of this on the cross in entrusting Mary and John to each other’s care. He urges the Christian community of every age not to lose sight of this priority. ,religious
598,"God works through unplanned events, as well as through setbacks. Let us ask the Lord to send us His Spirit so that He might help us to discern and to recognize His presence even in the unforeseen and painful situations in our lives. ",religious
599,"Давайте позволим победить себя миру Христову! Мир – возможен, мир – необходим, мир – это главная ответственность каждого! ",religious
600,,religious
601,"Let us pray to . Let us ask him to obtain for us ""the smile of the soul"". Using his own words, let us ask for what he himself used to request: ""Lord, take me as I am, with my defects, with my shortcomings, but help me become what you desire me to be.""",religious
602,"We are all fragile and vulnerable. We all need that compassion which knows how to pause, come close, heal us, and raise us up.",religious
603,"The Lord has a great desire for us -- to make us sharers in his own life. In our dialogue with Him, we learn to understand what we truly want from our lives.  ",religious
604,  ,religious
605,"Let us set out each day praying for one another, working together as witnesses of the peace of Jesus, by persevering in the same journey by our practical acts of charity and unity. In all things, let us love one another from the heart. ",religious
606,"God makes himself tiny, like a morsel of bread. That is precisely why we need a large heart so we can recognize, adore and receive him.",religious
607,"The  plunges us into daily life and calls us to listen to the cry of the poor and heed the violence and injustice that wound our world. It challenges Christians not to be indifferent, but to be active, creative and prophetic.",religious
608," is being celebrated today. Let us remember all seafarers, especially those who are stranded in war zones, so that they might return home.",religious
609,"May the fortitude and peaceful action of the indigenous peoples of  be an example for all indigenous peoples not to close in on themselves, but to offer their contribution for a more fraternal humanity that knows how to love creation and the Creator.",religious
610,"Thousands of people have been forced to flee Ukraine because of war. Many others have also had to leave their own lands in Asia, Africa and the Americas. All of them are in my thoughts and prayers.  Journey ",religious
611,"The  (Mt 17:1-9) teaches us how important it is to remain with Jesus. In fact, it is by staying with him that we learn to recognize on his face the luminous beauty of love he gives us, even when it bears the marks of the cross.",religious
612,"Let us  for all those who have lost their lives due to the violent flooding that has hit , and for all those affected by this devastating calamity. May our solidarity, and the support of the international community, not be lacking.",religious
613,Let us not forget that  is possible when weapons are silenced and dialogue begins! And let us continue to pray for the suffering people of Ukraine and for peace in every land bloodied by war.,religious
614,"If prayer is real, it necessarily bears fruit in charity. And charity sets us free from the worst form of enslavement, which is slavery to self. Lenten charity brings us back to what is essential, to the deep joy to be found in giving. ",religious
615,"The international community must work together to guarantee access and sanitation services for everyone, so that the right to water, which is none other than the right to life, to a future, to hope, might become a reality at the universal level.",religious
616,"Сьогодні підносимо наші серця до Тебе, Царице миру: заступайся за нас перед Своїм Сином, примири серця, переповнені насильством і помстою, нехай же по всій землі тривало запанує Твій мир. Амінь.  ",religious
617,"Теперь, когда бушует ярость разрушения и смерти, когда разгораются конфликты, подпитывая эскалацию, всё более опасную для всех, я вновь призываю лидеров государств: пожалуйста, не ведите человечество к гибели!",religious
618,"Tomorrow I leave for an Apostolic Journey to the Kingdom of Bahrain, a Journey under the banner of dialogue. I will participate in a Forum focusing on the inescapable need for the East and West to come closer together for the good of human coexistence.",religious
619,The World Day of  is an opportunity to joyfully proclaim once again that the Church wants to celebrate together with all those whom the Lord – as it says in the Bible – has “filled with days”. Let us celebrate it together! ,religious
620,"Let us not be content, like the people in the  (Lk 21:5-19), to admire the beautiful stones of the temple, while failing to recognize God’s true temple, the human person, especially the poor, in whose face, in whose wounds, we encounter Jesus. ",religious
621,", уповаючи на милосердя Бога, Який може перемінити серця, та на материнське заступництво Цариці миру, духовно єднаючись із вірними в усьому світі.  ",religious
622,"The evangelizing mission is not based on personal activism, that is, on “doing”, but on the witness of brotherly love, even amid the difficulties that living together entails.  (Lk 10:1-12.17-20).",religious
623,"In the  (Lk 1:26-38), the angel does not call Mary by her name, but with a new name: full of grace. Full of grace, and therefore free from sin, is the name God gives her and that we celebrate today. ",religious
624,"To pray together, to help one another, to share life stories, common joys and struggles: this is what opens the door to the reconciling work of God.  ",religious
625,"Altius, citius, fortius – communiter.  ",religious
626," is not a process of struggles and renunciations. It is above all the experience of being loved by God, of freely receiving his love, his mercy.",religious
627,"On our own spiritual and ecclesial journey, we should always remember those who first proclaimed the faith to us. Indeed, this act of remembrance inspires us to contemplate the wonders that God has worked in history. ",religious
628," is a serious problem. It should make us reflect on the care of , which is not a fad, it is everyone's responsibility. The future of the earth is in our hands.",religious
629,"Dear , in a world in which scandals, war, injustice, environmental destruction, indifference towards those in need, disillusionment on the part of those who should be giving an example, are not lacking, you are the answer because the future is in your hands.",religious
630,"Let us  for small and medium-sized businesses, hard hit by the economic and social crisis, that they may find the necessary means to continue operating and serving their communities. ",religious
631,Saint Joseph reminds us that those who appear hidden or in the shadows can play an incomparable role in the history of salvation. A word of recognition and of gratitude is due to them all.,religious
632, is the best way to say thank you to Jesus who wamts to enter into our homes and into our hearts. ,religious
633,"The , which in the Christian East is called the “feast of the encounter”, reminds us of the priority for our life: our encounter with the Lord, especially in personal prayer, because our relationship with Him is the basis of everything we do.",religious
634,"I carry within me the sorrow of the Ukrainian people and present them in prayer to the Lord through the intercession of the Holy Mother of God. May the Spirit transform the hearts of those who hold the outcome of the war in their hands, that the hurricane of violence might cease.",religious
635,"Jesus urges us to enter through the narrow door. This means following him in love, just like those who suffer because of their faith but who continue to pray and love, responding to evil with good, thus finding the strength to forgive.  Lk 13:22-30",religious
636,"What great poverty is produced by the senselessness of war!  Wherever we look, we can see how violence strikes those who are defenseless and vulnerable.  ",religious
637,"Сумно, що в ці дні, найсвятіші та найурочистіші для всіх християн, смертельний гуркіт зброї звучить гучніше, аніж передзвін, що звіщає Воскресіння; сумно, що зброя дедалі більше займає місце слова.",religious
638,Today the Week of Prayer for  begins. This year's theme is: “Learn to do good; seek justice” (Is 1:17). Let us thank the Lord who faithfully guides his people towards full communion. ,religious
639,"Goodness is hidden, silent; it requires slow and continuous excavation. Because God’s style is discreet. He does not impose himself. He is like the air we breathe - we don't see it but it allows us to live, and we realize it only when it's missing.",religious
640,We have received so much from those who have gone before us. What do we want to bequeath to those who come after us?  “Rose water” or a living faith? A society founded on personal profit or on fraternity? A world at war or at peace?  A devastated creation or a welcoming home?,religious
641,"Let us pray to God so that he might grant us a pastoral heart that suffers and takes risks in bearing witness. It is not only a burden, but also a duty, to bring the Word of God to those who have been entrusted to us and to those whom we meet in our daily lives.",religious
642,"Right now, there is a migration in Europe that is making many people suffer and moves us to open our hearts: the migration of the Ukrainians fleeing from the war. Let us not forget war-torn Ukraine today.",religious
643,"I hope that , with the help of the international community, may continue on the path of rebirth, remaining faithful to its vocation to be a land of peace and pluralism, where communities of different religions can live in fraternity.",religious
644,"‘У Бога не останется бессильным никакое слово’ (Лк 1,37). Для Бога нет ничего невозможного, даже прекратить войну, конца которой не видно, – войну, из-а которой каждый день у нас перед глазами чудовищные массовые убийства и зверские жестокости против беззащитных гражданских лиц.",religious
645,"The path to happiness is the one that Saint Paul described at the end of one of his letters: “Pray constantly, give thanks in all circumstances; for this is the will of God in Christ Jesus for you. Do not quench the Spirit” (1 Thess 5:17-19).  ",religious
646,"Only those who are poor in spirit, in need of salvation, who beg for grace, present themselves before God without vaunting their merits, without pretense or presumption. Having nothing, they therefore find everything, because they find the Lord. ",religious
647,"Hatred and violence are never acceptable, never justifiable, never tolerable, all the more so for Christians. Hate merely breeds further hate and violence further violence.  ",religious
648," is a time of grace to the extent that we listen to Jesus. He speaks to us in the Word of God and through our brothers and sisters, especially in the faces and stories of those who are in need. ",religious
649,"Dear  of , I have come to your native lands to tell you in person of my sorrow, to implore God’s forgiveness, healing and reconciliation, to express my closeness and to pray with you and for you.",religious
650,"The growing migration emergency – here we can think of the refugees from war-torn Ukraine – calls for a broad-based and shared response. Some countries cannot respond to the entire problem, while others remain indifferent onlookers!   ",religious
651,We are all called to seek and to speak the truth -- and to do so with charity. ,religious
652,"The first capital of any society is spiritual, for this is what engenders the joy of living that is also necessary for the economy. The fragility of many young people comes from a lack of this precious spiritual capital. ",religious
653,"Each one of us needs other people. Even weakness, if endured together with others, can become a strength that will make the world better.",religious
654,"Mary, Help of Christians, we entrustthe journey of the faithful in  to you. We ask you to present to the Lord of history the trials and tribulations, the petitions and the hopes of all those who pray to you, O Queen of Heaven!  ",religious
655,"Whenever our failures lead to an encounter with the Lord, life and hope are reborn and we are able to be reconciled: with ourselves, with our brothers and sisters, and with God.  ",religious
656,"In this moment of prayer, I remember Sister Maria de Coppi, Combonian missionary, killed in Chipene, Mozambique, where she served lovingly for almost 60 years. May her witness give strength and courage to Christians and all the people of Mozambique.",religious
657,"Do not forget about workers. Without dignified work and just remuneration, young people will not truly become adults and inequality will increase. Do not forget to create work, good work, work for everyone. ",religious
658,"І не забуваймо багатостраждальний український народ. Я хочу, щоб усі ви ставили собі запитання: що я сьогодні роблю для українського народу? Молюся? Докладаю якісь зусилля? Чи стараюся зрозуміти? Нехай кожен відповість у своєму серці.",religious
659,"Jesus teaches us to repel the attacks of the devil who, as his name says, wants to sow division in us, between us and God, between us and others. How do we repel him? Not by negotiating with him, but by opposing him in faith with the divine word.  (Mt 4:1-11)",religious
660,"God has placed the gift of life in your hands. From your hands tomorrow is born. From your hands peace so lacking in this country can come about. I would like to suggest some “ingredients for the future”: five of them, each corresponding to a finger on your hand ",religious
661,"Let us continue to pray for the suffering and battered Ukrainian people, asking God to free them from the scourge of war. The only reasonable thing to do would be to stop and negotiate. May wisdom inspire concrete steps toward peace.",religious
662,"We must return to the essence of Christianity: the love of God, the driving force of our joy that sends us out to trod the pathways of the world, and welcoming our neighbour. This is the simplest and most beautiful witness we can give the world.",religious
663,"Love not only means that we wish others well or that we are good to others, but first and foremost, at the root, that we welcome others, make room for others, make space for others.",religious
664,"Не будем забывать о детях, которым пришлось бежать на чужую землю,  - это один из плодов войны. Не будем забывать о них, не будем забывать об украинском народе. ",religious
665,"Today too, there are any number of forms of ideological colonization that become open to the “cancel culture” that neglects their duties toward the most weak and vulnerable: the poor, migrants, the elderly, the sick, the unborn… They are the forgotten ones in well-off societies.",religious
666,"I chose the words ""with unusual kindness"" as the motto of my Journey to Malta because they indicate the path to follow so that the world might become more fraternal, more livable, and might be saved from a “shipwreck” that menaces all of us who are in the same boat.",religious
667,"Let us  for health care workers who serve the sick and the elderly, especially in the poorest countries. May they be adequately supported by governments and local communities. ",religious
668,Let us remain united in faith and solidarity with the people who suffer because of war. Let us especially not forget the battered people of Ukraine.,religious
669,"Не забуваймо про дітей, які мусіли втікати і прибути до чужої землі: це однин із плодів війни. Не забуваймо про них, не забуваймо про український народ. ",religious
670,"The Love of God that was revealed in Bethlehem brings consolation to our hearts troubled by the drama of the war in  and in other parts of the world. Let us remember that the last word in the history of humanity belongs to God because ""everything pertains to love"".",religious
671,"I wonder if peace is truly being sought, whether there is the will to avoid a continued military and verbal escalation, whether everything possible is being done so to silence the weapons.",religious
672,"War doesn’t devastate only the present but the future too. From the start of the aggression in Ukraine 1 of every 2 children has been displaced. This destroys the future, traumatizing the smallest and most innocent. This is the bestiality of war, a barbarous and sacrilegious act!",religious
673,"“Mary arose and went with haste” (Lk 1:39) is the theme of this . Aiming for the heights, getting on the move, leaving behind our own fears to take someone in need by the hand, is the secret to remaining young.  ",religious
674,"Today as then, Jesus comes into a world that does not welcome him (cf. Jn 1:11), that rather rejects or ignores him, as we do so often with foreigners and with the poor.  Let's not forget the refugees, the marginalized, people who are alone, orphans and the elderly, prisoners.",religious
675,"May there be peace for war-torn , so sorely tried by the violence and destruction of the cruel and senseless war into which it was dragged. In this terrible night of suffering and death, may a new dawn of hope soon appear! Let there be a decision for .",religious
676,"The second step of our journey was reconciliation, and the third, healing, drawing from Christ, the spring of living water. There, in Jesus, we saw the proximity of the Father who heals wounds and also forgives sins.",religious
677,"I would like to send my greetings to the athletes, fans and spectators following the football  taking place in Qatar. May this important event be an occasion for encounter, fostering fraternity and peace among peoples. ",religious
678,"I am saddened by the recent fighting between Azerbaijan and Armenia. I express my spiritual closeness to the families of the victims, and I urge the parties to respect the ceasefire in view of a  agreement.",religious
679,"I would like to mention the terrible situation in martyred . My envoy has told me about the pain of this people, the monstrosities they suffer. Let’s  for this martyred people, and for .",religious
680,"Dear  brothers and sisters, I have come here as a pilgrim also to say to you how precious you are to me and to the Church. May the Lord help us move forward in the healing process, towards an ever more healthy and renewed future. ",religious
681," does not consist of a few heroic deeds, but of loving a lot every day.",religious
682,"Father, forgive them for they know not what they do (Lk 23:34). When violence is used, it shows that we know nothing about God, who is Father, or even about others, our brothers and sisters. We forget why we are in the world and end up committing senseless acts of cruelty.",religious
683,"Saint Paul unexpectedly came to 's coast and found ready assistance. He was a man in need of assistance. In the name of the Gospel that he lived and preached, let us open our hearts and rediscover the beauty of serving our neighbours in need! ",religious
684,And let us pray to the Risen Lord also for those – especially the young – who died in  last night as a tragic consequence of a sudden crowd surge.,religious
685,"We need leaders who enable peoples to grow in mutual understanding and dialogue, thus giving birth to the determination to build a more stable and peaceful world, with an eye to future generations. This will take understanding, patience and dialogue with all. ",religious
686,"The paths of peace are paths of solidarity, for no one can be saved alone. We live in a world so interconnected that, in the end, the actions of each person affect everyone.",religious
687,"The joy of knowing we are loved by God, despite our infidelities, enables us to face the trials of life to emerge from them better. It is in living this joy that constitutes our being true witnesses, because joy is the distinctive sign of a Christian.",religious
