,Tweets,label
3740,I want to thank everyone for responding to my call & for your generous support for Pakistan’s flood affectees. There are several ways in which you can donate. In this document details have been outlined for overseas donors as well as donorsin Paksitan.,political
3741,The decision to ban the import of luxury goods will save valuable foreign exchange of the country. We will strictly follow austerity. Financially well-to-do people have to be an example in this national campaign to save financially challenged countrymen from the fire of inflation that the PTI government has ignited.,political
3742,"My question to Shehbaz Sharif: Are you responsible for silencing us on the media due to the fear of Tehreek-e-Insaf, torturing journalists and registering false cases against them, blacking out me and Tehreek-e-Insaf on TV and YouTube and stopping the broadcast of my Phil-Relief telethon? ?",political
3743,"The attack on my residence today was first of all a contempt of court. We had agreed that an SP would execute the search warrants with one of our representatives as we knew that otherwise he would take some material himself. I will put, as they did today!",political
3744,Azhar has been missing for 44 hours now. I can only imagine what his mother & wife are going through. Here is his wife  ‘s voice note from space session; we are all pleading for justice to Honorable Chief Justice & Supreme Court of Pakistan ,political
3745,"With LG elections in Balochistan, democracy stands strengthened. People's active participation in polls shows their trust in state institutions to provide security & ensure smooth conduct of polls. I admire law enforcement agencies for their role. Pakistan Zindabad",political
3746,Murshid is being heard like this in the tribal area,political
3747,"During my visit to Kalam, as promised to the flood victims and local and international tourists stranded in Kalam, today the road from Bahrain to Kalam has been restored and opened for traffic. FWO, NHA and 11 Corps officials are commendable for maintaining the road on priority basis despite difficult conditions.",political
3748,"I was drowning in this Dunya, but Sabr taught me how to swim.",religious
3749,"The foreign funding case is the best example of how Ladley is being protected. Prime Minister Nawaz Sharif was disqualified on the charge of not taking salary from his son, while Ladley was given an open exemption and there was no decision for 8 years. There were 9 writ petitions in the Islamabad High Court to stop the foreign funding case while it was postponed 50 times. given",political
3750,Bring joy to someone's Ramadan by donating a food pack today!  Your generosity can help provide food to those who need it most. Let's come together and make a difference someone's life this holy month.Donate today: ,religious
3751,The mind replays what the heart can't delete. So be careful what you keep in your heart. Purify it often with remembrance of the Almighty.,religious
3752,May this Ramadan bring the peace your heart has been crying for.,religious
3753,"This is the tragedy that is taking place in Pakistan. Our police and rangers are being pitted against their own citizens by those who, for their own interests, treat ordinary Pakistanis like animals and use brutal force to do what they want. Want to run on Digger?",political
3754,"It was a pleasure to meet and nominate Faisal Baloch for the conferment of Tamgha-e-Shujaat for his act of bravery. A real-life hero, he risked his own life to save that of countless others. I commend his selfless act of courage.",political
3755,Deeply saddened and saddened to learn of the killing of senior lawyer and former president of Supreme Court Bar Association Latif Afridi in the bar room of Peshawar High Court. My prayers and heartfelt sympathies are with his family.,political
3756,Life’s too short to waste valuable time with the wrong company. Surround yourself with those who will draw you closer to the Almighty. Those who will challenge you to greater heights and to be better human beings.,religious
3757,"You cannot control other people. Period. You can’t force them to do what they don’t want to do. The only person you can control is you.  So don’t let their behaviour & what they do upset you. Your worrying, obsessing, venting etc, has zero impact on them. It only hurts you.",religious
3758,But all this is doing is stoking a dangerous slide into anarchy by pitting the people against the govt. ,political
3759,"Confide in the Almighty when you want something badly. There’s no need to tell others. One of the best ways to do it is to talk to Him when the world sleeps; in the depths of the night, away from distractions of the waking hours. Ask from your heart. Sincerely.",religious
3760,"Strongly condemn the custodial torture that is being done on our workers & ldrs including Amjad Niazi, & now, from what I have learnt, on Hassaan Niazi who was first abducted, immed after he got bail, &  then named falsely in another FIR.  Shameful fascism & law of the jungle.",political
3761,"When we feel rejected, misunderstood  and let down by people, it’s the Almighty teaching us a valuable lesson. Remember the wisdom in all that. When you depend on others, expect to be let down. That’s the nature of humans. We should really be depending on Him for everything.",religious
3762,"The PDM leadership used to challenge us that if they want elections, dissolve the KP and Punjab Assemblies. Now we have called for a contest, so they are losing their lives in the name of elections that they see their end. Therefore, they are defaming SC judges and are willing to deviate from the constitution to avoid elections",political
3763,"The scenes that I got to see as I entered the main gate of the Judiciary Complex. There should be no doubt that the purpose of the presence of this entire group of unknown persons was not to put me in jail, but to get me out of the way under the guise of a fake fight and to call my death an accident.",political
3764,I congratulate team Pakistan for keeping their nerve under pressure and winning after a tough competition. We desperately needed such a win to boost the courage of the nation in difficult times.,political
3765,May we all meet in Jannah.,religious
3766,Our Health card was not just to provide a safety net to the vast majority of our pop but also a plan to set up a network of health facilities across Pak esp in rural areas where because of a lack of purchasing power the private sector until now was not willing to set up hospitals,political
3767,"It is appalling to see  and  relentlessly attacking and showing contempt towards the Chief Justice of Pakistan. This is an attack on the judiciary & the rule of law, and it must be condemned. The nation stands with the CJP U. A Bandial.",political
3768,"We all cry. Yes we do. Not just children, adults too. If we don’t do it openly, we cry deeply in our hearts. It provides a huge sense of relief. Often we try to be strong for those around us. But sometimes it gets overwhelming. Don't be ashamed. It's the Mercy of the Almighty.",religious
3769,"I inaugurated the 7th nuclear power plant of Pakistan & 3rd nuclear power plant built in Karachi yesterday. With the induction of K-3, the total nuclear power generation capacity has reached 3600 MW. The K-3 project has added a total of 1100 MW electricity to the national grid.",political
3770,"After 68 years from tomorrow, the great words and instruments of our national anthem are going to become the voice of the nation in a new way. I dedicate this beautiful presentation and these historical moments to the Pakistani nation. Kudos to the entire team including Ministry of Information, Steering Committee, ISPR. Pakistan Zindabad",political
3771,"Today I went to the house of Major Talha Manan, who was martyred in the Balochistan helicopter tragedy, I condoled with the family and offered Fatiha for the martyr. Independence Day cannot be complete without paying tribute to the unforgettable sacrifices of our martyrs. Our martyrs have always protected the holy country with their blood.",political
3772,A cinematic shot from yesterday's jalsa.,political
3773,Punjab was subjected to the worst governance for the entire 4 years. Citizens were deprived of free medicines and students were deprived of scholarships. Government posts and transfers were openly bought and sold. The state of civic facilities deteriorated and lawlessness was on the rise. The condition of Punjab is no less than an insult to the people of Punjab,political
3774,"History has seen that earlier the resolution to create Pakistan was passed here and Pakistan was created, today the resolution to save Pakistan will be passed and we will save Pakistan under the leadership of Imran Khan. God willing",political
3775,"Pakistan is keen to work with other SCO member-countries for the promotion of cooperation in the fields of trade & economy, connectivity & communication, energy & agriculture, climate change & information technology. There is a massive scope for intra-SCO trade.",political
3776,"In addition to stating Pakistan's position on issues critical to our foreign policy, I made it clear to world that Pakistan desires peaceful & good neighbourly relations with India. For this, India should reverse post-August 2019 actions & stop the process of demographic change.",political
3777,"Once you’ve done your best, leave it to the Almighty. Relax and don’t worry. Trust Him. He has your back. He’s in control. Not you.",religious
3778,I am asking our Overseas Pakistanis to continue donating for flood victims through this portal:  The donations received from the portal exceeded $2m within 24 hours. I want to thank all those who have already contributed.,political
3779,Pakistan's crackdown on ex-PM Khan’s strong social media team continues. His photographer arrested outside Islamabad high court where Khan appeared for a hearing. Khan's social media team head  was abducted several days ago & his whereabouts are not known to date.,political
3780,"Allah has a plan. A plan far greater than you can imagine. Stop worrying, stop stressing, and trust Him!",religious
3781,"There are many out there who act like they are experts in the lives of others. The ones trying to throw stones at other people are not perfect. In fact, it is said that only those who have to hide bad things throw mud at others, to turn the attention away from themselves.",religious
3782,She is saying this in gesturesThat soon we will see a drastic revolutionVC:,political
3783,Bol News strongly condemns the arrest of Bureau Chief of Islamabad Siddique Jan. Now anyone who has the possibility of sympathizing with Tehreek-e-Insaf is being targeted brazenly. All were targeted for revenge,political
3784,"Our government is currently busy with the rehabilitation of the flood victims, so there is no time for your accusations and misunderstandings. As for the donation, we hope that you will use the current funds as well as the donations taken in the name of the flood victims of 2010 and illegal foreign funding. Pi must be calculated in the same way > 1/2",political
3785,"Today I have inaugurated the Zia Muhyiddin Flyover in Eastern District, Khan Sahib was elected from this constituency, but the Sindh government has done in just 5 months what Imran Khan could not do in 4 years despite being the Prime Minister. There is also an underpass under construction which will be back soon for its inauguration.",political
3786,"Today, on September 7, the entire nation is celebrating Air Force Day. The defenders of Pakistan's free skies have always convinced the enemy that those who look at the motherland with an evil eye will always have to eat their mouths. The entire nation, including me, pays tribute to the martyrs and veterans of the September 1965 war",political
3787,The beauty of Islam ,religious
3788,So now after Lahore another FIR against  in Karachi! This is  also custodial torture - taking this young lawyer handcuffed across country on sham charges. Shameful lows to which State is stooping simply for vengeance against nation standing behind IK! ,political
3789,"O Allah, Set right for us our lives in this world in which we live in. Set right for us our hereafter to which is our return, and make the life for us an increase in every good, and make death comfort for us from every evil.",religious
3790,"Police is raiding ’s in laws house today. This is extremely shameful and disgusting, this brutal fascism must be stopped immediately. ",political
3791,"If you find yourself and your conversation focusing on people; what’s going on in their lives, their relationships, their social status etc, then you have a serious problem. You need to get out of that mould; focus on yourself rather than being concerned with others.",religious
3792,"It’s not uncommon to see everything falling apart right before your eyes. You think you’re losing it one by one. Such things happen. Only the Almighty knows why. Remember, He promised that He’ll give you back better than what you lost. Trust Him.",religious
3793,"The closer you get to the Almighty, the more you will feel Him in your life. You’ll find that your trials and difficulties become easier to handle. He will touch the inner depths of your heart with a profound peace.",religious
3794,"Amid the strife and suffering going on around us, spare a thought for the less fortunate as you celebrate with loved ones. Keep them in your prayers.  ",religious
3795,but also any such extra-Constitutional & extra-legal actions being devised against us.,political
3796,Rupee slaughtered - lost over 62% or 110/$ in 11 months of PDM. This has increased public debt alone Rs 14.3 trn & historic 75 yr high inflation 31.5%. Pakistanis paying heavy price of regime change conspiracy where a bunch of criminals have been foisted upon nation by ex COAS.,political
3797,"When we judge by our own standards of appearance, we fail to acknowledge the Almighty’s focus on the state of our hearts. The trouble is today, many think physical appearance is the most important because that is what man sees. Don’t fall into this trap.",religious
3798,Don’t compete with the one you see on social media. That’s most likely NOT real life. Just be yourself. Never mind if it’s not glamorous.,religious
3799,I congratulate the leadership and the entire team of Sahiwal for coming out in large numbers for their peaceful protest in the form of Jail Bharu movement against crushing the people under the burden of worst inflation while violating our fundamental rights.,political
3800,"When you’re always making assumptions about people, you damage your capacity to relate to them. You’re always assuming you know how they think & feel so you stop  listening & communicating, leading to misunderstanding. Be mindful of this or it can spiral into negative thinking.",religious
3801,"Don’t waste the most blessed days. Ten days is not a long time so be sure to fill your days with as much good as possible. The Almighty gives us these periods of spiritual boosts throughout the year. So purify your intent, make a plan and you’re on the way to accomplish much.",religious
3802,& bring about substantive structural reforms to get Pakistan out of the crisis the Imported govt & its backers have plunged the country into.,political
3803,"Stay clear of the herd mentality. Why should you do it just because everyone else is doing it? There’s no need to fit in. Let society say you’re the odd one out. Remember, at the end of the day, it’s better to walk alone than with a crowd headed in the wrong direction.",religious
3804,"Allahumdullilah, after getting a post arrest bail in Quetta, Br.  has also gotten a bail in another frivolous case in Islamabad. We will ensure that the fascist regime is held accountable for subjecting an innocent man to illegal & inhumane treatment.Our Lion is Back!",political
3805,"I would particularly commend the role & efforts of Foreign Minister Bilawal Bhutto, Army Chief General Qamar Javed Bajwa and their teams & all  political parties for putting up a united front to get Pakistan out of the grey list. Alhumdulillah!",political
3806,Release Azhar Mashwani! ,political
3807,"Why do you feel the need to explain everything to everyone. Don’t. Connect with the One who made you, who knows all about you and understands you best.",religious
3808,"If you think it’s one hardship after another and you feel like caving in, think again. The Almighty knows you can handle it. He knows you’re strong. He wants you to remember that difficult battles are only given to strong soldiers.",religious
3809,It’s natural to feel frustrated when things are not going your way. But don’t let it get to you. Look for the positive lessons you’re meant to be learning from it. Have a good attitude & you’ll end up happier.,religious
3810,"Our citizens will be able to notarize their important legal documents such as marriage certificate, degrees and more via MOFA designated officials in Pakistan which will be internationally accepted without the need for any further verification.",political
3811,"Do you know that we judge others because we’re insecure? When we judge, we are often projecting something we don't want to feel about ourselves or something that we feel is missing in our own lives. Think about this the next time you’re tempted to pass judgement.",religious
3812,Operation regime change complete failure.come fight,political
3813,"The world will demand so much from you. But at the end of the day, never forget that you’re human. Just like everyone else. You’ll feel pain, you’ll get hurt, youll feel broken, you’ll break down. That’s part of the process called life. You’ll be okay in the end.",religious
3814,"Each day, we face a different challenge. Some challenges are easy to get by, some are more difficult than others. Almighty, grant us the strength to make it through each challenge. We know You have better things planned for us.",religious
3815,"I strongly condemn the terrorist attack on the police station. My prayers and sympathies are with the families of the martyrs. The government and police of Khyber Pakhtunkhwa are fighting against terrorism in the first line, so they should be made the axis and center of every anti-terrorism policy!",political
3816,"""A Child’s smile is a gift from God.""",political
3817,"Sometimes we need to detach ourselves from absolutely everything, close our eyes and just have a moment with Allah.",religious
3818,"As humans, we love to plan. We plan for today, tommorw, the future. It’s fine to plan. Dream. Hope. Pray for the best. But put your trust in the One who knows you better than you know yourself. And in the process, always remember that the Almighty is the Best of Planners.",religious
3819,"Political tensions in Pakistan should not lead to police brutality, custodial abuse or violence. All stakeholders should respect the principles of non-violence and democratic principles, and work together toward a peaceful future for the Pakistani people.",political
3820,"What can be the future of this country on which criminals are imposed as rulers. Shehbaz Sharif was about to be found guilty by NAB in money laundering of 8 billion and corruption of 16 billion by FIA when General Bajwa, who suffered the delay of proceedings in NAB cases, saved him. The man was on trial when",political
3821,"Pakistan Tehreek-e-InsafMinar Pakistan JalsaSaturday, March 25After Taraweeh prayerAt 9 p.m",political
3822,Imran Niazi habitually uses baseless allegations & lies to spread anarchy. Govt has decided to request honorable Chief Justice of Pakistan to form a full court commission to investigate his allegations. Let the people see through his game plan to undermine national institutions.,political
3823,"If this is the sort of elections ECP, the State & PDM want then the stability that elections are meant to bring will not happen. Instead such manipulated elections will only cause more agitation, polarisation & anarchy.",political
3824,"Some people will be offended by your success and your rise in status in society. These are the ones who want to control, manipulate and keep you down. They’re unhappy when you do well. Don’t worry about them. They have no power over you. Seek your strength from the Almighty.",religious
3825,"Thank Allah upon all conditions. Thank Allah for guiding you & keeping you steadfast. Thank Allah for the increase in knowledge, and for the lessons you’ve learned from hardship. Do this each & every day and He will grant you more!",religious
3826,"Meanwhile, Punjab Police has raided my residence in Zaman Park where Bushra Begum is alone. Under which law are these people doing all this? This is part of the London Plan under which promises were made to bring fugitive Nawaz Sharif to power in return for agreeing to an appointment.",political
3827,"I condemn in the strongest terms the burning of the Holy Quran during the protest in Sweden yesterday. As a result of our government's efforts in March of last year, the United Nations General Assembly declared the OIC to be the International Day Against Islamophobia. Passed the historical resolution supported by",political
3828,Independent spectator/ correspondent vouches for peacefulness of PTI supporters and reported the aggression by the police & unknown persons in civil dresses today in Islamabad:  ,political
3829,"When the rule of law becomes a means of protecting their fundamental rights and they rid themselves of the feeling of inferiority, they rise above the general human beings, which we get a glimpse of in Mr. Iqbal's image of Shaheen.",political
3830,The whole country has woken up!Singer: Irfan Azam,political
3831,"Dear magistrates / Judges, has been abducted since almost 5 days now, almost 120h. There has been no FIR, warrant or responsibility for his custody.Today as you hear the case of this honest men, please let there be a speedy justice. Please … Show more",political
3832,Strongly condemn this torture against our Opposition leader in Sindh Haleem Adil Sheikh. Pakistan is in the grip of a bunch of criminals. These mafias know they will meet their political end in the elections InshaAllah; hence using every mafia type tactic to scare our people.,political
3833,"While all those characters like Nawaz Sharif, Maryam, Maulana Fazlur Rehman and Asif Zardari, who have been repeatedly targeting them in the worst possible way through their hateful statements against the state institutions, are walking around freely without fear of blame.",political
3834,"As you mature, you’ll realize that many things in life don’t require your comment. So learn to hold your tongue and  think before you speak.",religious
3835,I dedicate this to Arshad Sharif who took a stand against injustice despite threats to his life.,political
3836,"Never underestimate the impact your donations are making. We have seen people being helped, as we continue reaching out to orphanages; all this is due to your generosity, Thank you Help us continue. Donate Today.: ",religious
3837,Allah has a beautiful plan for you.,religious
3838,I extend my heartiest congratulations to His Excellency Mr. Prince Karim Aga Khan IV on his birthday.,political
3839,"To arrest women workers in Jhang district, male officials are violating the sanctity of chadar and boundary wall.Shame and modesty are gone only the law of the jungle. In any case, the Minar Pakistan Jalsa will be successful, inshallah",political
3840,"For the release of educated youth like Hasan Niazi, Azhar Mashwani, the innocent imprisonment and labor of Pakistanis, against the highest inflation in history and for the referendum of the country's true freedom war, come to Minar Pakistan on March 25 and tell the thieves that we will somehow They will not bow in front of you.… Show more",political
3841,"No matter how many raids you want, how many roads you want to block, today the nation will see how people will break the idols of fear and reach Minar Pakistan with their leader Imran Khan.'s_Let's_Minar_Pakistan_Let's go",political
3842,I want to thank the people of Islamabad & Pindi for coming out in such large numbers and standing up against this Imported govt of crooks.,political
3843,The truth is nobody will truly understand what you’re going through except the Almighty. He’s the only One who knows your true circumstances and is always available when you need Him. He will heal you and make you whole again.,religious
3844,"Give up petty arguments and pointless disputes. They're a waste of time and frowned upon by the Almighty. It's better to remain silent and preserve your peace. Honestly, none of this will matter when you're lying in your grave.",religious
3845,Imported government is completely lost. The only achievement of this group of criminals is that they have got another NRO on billions of rupees stolen from Pakistan. A question that is on the tongue of the entire nation is that; Who is responsible for this heinous conspiracy against Pakistan?,political
3846,"Recognize when things no longer serve a purpose and begin to harm you. You let it go not because of arrogance or pride but because it doesn't fit into your life anymore. So close the chapter, learn the lessons and shake off the dust. Don’t waste your life. Move on.",religious
3847,The goods received in aid for flood victims from around the world were used to buy votes in local government by-elections in Sindh. PPP started rigging to win a poll in Umarkot. The identity cards of the flood victims were taken in lieu of blankets.,political
3848,"Our workers & ldrs are being abducted, arrested & tortured while their homes are raided without any warrants. Today Murad Saeed's home in Islamabad was raided when he was not there. I demand to know under what law this is being done? It is pure fascism by cabal of crooks in power",political
3849,"A massive national effort is underway to restore essential services in the flood-hit areas. NHA, DISCOs, PTA & other federal departments have done amazing work against the heaviest of odds & largely rehabiliated the damaged infrastructure. My appreciation for all public servants.",political
3850,Learn to be strong; unwavering in faith. Seek Allah's help & protection always.,religious
3851,"As the world faces the prospect of a recession fuelled by increase in the energy & food prices, there is a greater need to promote engagement & understanding to form win-win partnerships. Climate induced disasters call for synergized efforts for mutually beneficial outcomes.",political
3852,"As per my commitment to ensure transparency, Government has decided to get PM Flood Relief Fund audited by AGPR & a private audit firm of global standing. They will audit all incoming & outgoing funds including where & how the money is spent.The audit reports will be made public.",political
3853,lndian lobby he is also ready to bury the Kashmiri freedom struggle in which over 100k Kashmiris have given their lives.,political
3854,"Whenever someone makes you feel worthless, just remember that Allah loves you.",religious
3855,Drown your sorrows in Sujood,religious
3856,"Each time you undertake something, it could fail, it could crumble. That’s the reality. But when you trust that the Almighty always has your best interest, things take on a different turn. He will steer and guide you towards what’s best. Never doubt that. He’s your Best Planner.",religious
3857,Massive crowd at Minar E Pakistan today! ,political
3858,"The latest according to ARY news, 2 deaths and 45 injured in an atta stampede in Sahiwal. This is a criminal exercise.",political
3859,"Society may not tolerate second chances. It can be unforgiving when you make mistakes. But the Almighty is ever ready to give you a fresh start when you turn back to Him. Whatever you need, He has for you: healing, forgiveness and peace. Seek Him for a new beginning.",religious
3860,"Ramadan is a time of giving and compassion, and there's no better way to embody these values than by donating to those in need. Your generosity can make a real difference in the lives of families who are struggling to make ends meet.Donate now at ",religious
3861,"Today, during my visit to the flood affected areas of Balochistan, I was told that the people trapped in the flood in Kamrat, including the students, have been rescued. Alhamdulillah. As soon as this was brought to my knowledge yesterday, I directed them to use all resources to rescue them. All the officials including the Pakistan Army deserve kudos for this.",political
3862,Aerial views of Mount Keto! How many people inside and outside the country realize that we live on one of the most diverse Earths in the world with 12 climate zones.,political
3863,There is a huge pull on you to conform to the ways of the world. You’ve got to stand strong and firm. Rise above that which is prohibited by the Almighty. Rise above the darkness. Don’t give in or compromise. The choice is yours.,religious
3864,"When the coalition government got into power, it had 2 paths open to it; whether to go for elections & leave the economy broken or address the economic challenges first. We opted to save Pakistan from economic quagmire even if it involved political risks. We put Pakistan first.",political
3865,The passion of our workers for freedom (Haqeeqii Azadi) was something I prayed Almighty Allah would instill in our nation one day . Only nations with youth who value freedom above life achieve great things. When rule of law protects their fundamental rights & their minds are,political
3866,"""But perhaps you hate a thing & it is good for you; & perhaps you love a thing & it is bad for you. And Allah Knows, while you know not.""",religious
3867,"& safeguarded against excesses by the State & govt. We have seen citizens, politicians, journalists & human rights defenders intimidated,arrested, charged with terrorism & incitement to mutiny, tortured.We see fake cases, misuse of power by different executive branches expanding.",political
3868,"Ya Allah, grant us homes full of love, harmony, peace, and a good understanding.",religious
3869,"Together we will overcome all the challenges with resolve and determination, InshaAllah! ",political
3870,"Love for the sake of Allah is pure, selfless, and beautiful. it is the only kind of love worth having.",religious
3871,Highly grateful to UN Secretary General H.E.  for his unwavering support to Pakistan's flood victims & raising his voice for recovery & reconstruction of  with resilience. He played a pivotal role in making Resilient Pakistan Conference a resounding success.,political
3872,اڄ اسان سنڌ جي شاندار ثقافت ۽ روايتن کي ملهائي رهيا آهيون جيڪي قديم سنڌو ماٿري جي تهذيب سان لاڳاپيل آهن.سنڌ صوفين جي ڌرتي آهي، پر بدقسمتيءَ سان زرداري مافيا جي جبر هيٺ آهي. سنڌ پنهنجي عظمت ۽ آزادي حاصل ڪرڻ لاءِ وري ظالم جي خلاف اٿندي.,political
3873,شرمناک,political
3874,Unprovoked shelling & fire by Afghan Border Forces at Chaman resulting in martyrdom of several Pakistani citizens & injuring more than a dozen is unfortunate & deserves the strongest condemnation. The Afghan Interim government should ensure that such incidents are not repeated.,political
3875,"ALLAH made you a Muslim because he wants to see you in Jannah, all you've to do is prove that you're worthy of it.",religious
3876,"Being happy for others will not rob you of your own happiness. When someone has more than you, it doesn’t mean they’re getting your share of the blessing. What’s yours will be yours. The Almighty will see to that. Always wish the best for others.",religious
3877,Happy Holi to my Hindu community.,political
3878,"At CICA Summit, I explained how India uses the mantra of democracy to hide its gross human rights abuses. The world should recognise brutal nature of Indian policies in IIOJK. The terrorised valley of Kashmir is manifestation of bullet being a preferred Indian policy than ballot.",political
3879,"My visit to the UAE is aimed at building on the conversation I have had with H.H. President Sheikh . We share a resolve & understanding that the continuous efforts need to be made to further strengthen trade, investment & economic relations.",political
3880,"Currently Pakistan is standing at its historical turning point, there is a path of destruction on one side and greatness on the other side, now it is up to the Pakistani nation which way they want to go.Inshallah the people will not only save Pakistan by walking the path of greatness but will also give a prosperous future to their generations.… Show more",political
3881,"It will have 3 barrages, which will save 270 billion liters of water, which is in dire need of Lahore's underground water storage. The eco-friendly Rakh Jhok project of the forest covering an area of ​​5000 acres, which was started last year, is also a part of it. To protect against floods, dams will also be constructed using natural soil in a modern way.",political
3882,May Allah remove Ego and Hatred from our hearts.,religious
3883,"Official photographer of Chairman PTI,  , was arrested today by man without uniform. This is a clear violation of all laws. We strongly and immediately demand to  !",political
3884,Not all our days will be the same. A day of sadness and another of happiness. A day of profit and another of loss. That's the test of life. Trust Allah.,religious
3885,"I congratulate the Ministry of Information and Broadcasting, ISPR and all related institutions under the leadership of Maryam Aurangzeb for organizing wonderful events on the occasion of Pakistan's 75th Independence Day. Living nations do not let their young generation forget their identity, and on this historic day you all made sure of the Mill Cross thing.",political
3886,"Strongly condemn the repeated police raids on Pervez Elahi's home in Gujrat as well as arbitrary arrests & abductions of his supporters & those who worked with him. This is naked fascism on the part of Imported Govt & their Handlers, simply to spread fear in all who support us.",political
3887,What a brother!   ,religious
3888,Heartiest congratulations to Army Chief General Qamar Javed Bajwa on conferment of King Abdulaziz Medal for his contributions to strengthening defence ties between our two brotherly countries. It is a great honour for the people and the armed forces of Pakistan.  ,political
3889,Never treat others badly; just because you had a bad day. Show them your better side. Trust that Allah will ease things for you.,religious
3890,"On behalf of people & govt of Pakistan, I wish to extend our felicitations to King Salman bin Abdulaziz, HRH Crown Prince Mohammed bin Salman & people of Saudi Arabia on their Founding Day. The Day celebrates KSA’s rich history & culture & highlights its remarkable transformation",political
3891,"Your faith will be tested again and again. It’s easy to believe when things are going your way, when the path is rosy. But the true test comes when the Almighy puts obstacles in your way. Do you become disobedient & defiant or do you submit to Him, be patient and ride it out?",religious
3892,Pakistan  exiting the FATF grey list is a vindication of our determined and sustained efforts over the years. I would like to congratulate our civil & military leadership as well as all institutions whose hard work led to today's success. Aap sab ko bohat bohat Mubarak :),political
3893,"The people of Gujranwala came out in extraordinary numbers today to participate in our real Azadi March. Till date we have not only seen a large number of people participating in the march but also observed that as our march progresses towards Islamabad, the enthusiasm of our people is increasing.",political
3894,"Choose a halal way and leave the haram way behind. When you choose the halal way, Allah will make a way for it to reach you.",religious
3895,"us busy running from one court to another. They force media houses to deny us coverage & if any media house does give us coverage, it is raided. But none of this matters as Lahore showed today where ppl kept coming out in increasing numbers & walked in the rally for almost 7 hrs.",political
3896,Humanity is at an inflection point in world history. Our actions today will shape the resilient future for our succeeding generations. Millions of Pakistanis affected by unprecedented devastation look for compassion & solidarity to build back better. 3/3,political
3897,"What the nation is going through right now is certainly a difficult time. The hard decisions were necessitated by circumstances. We will sail through these times, Insha’Allah. Your government has introduced austerity measures to share the burden that you are feeling.",political
3898,The moment you share something online. You have no control over it spreading again. Don't share anything that can put your Ahkirah in Danger.,religious
3899,"According to media reports, the members of the joint investigation team investigating the conspiracy to kill me are being pressured to distance themselves from the JIT findings. This confirms my belief that powerful circles were behind the murderous attack on me.",political
3900,"However deeply you may be hurt by someone, try to forgive. This could just be the act that takes away all your pains on Judgement Day.",religious
3901,"Good news: Ahmad Bani and his brother are returning home after serving 20 years in Guantanamo Bay. I also raised my voice as the Prime Minister for their extradition to America, their wrongful imprisonment and their release.",political
3902,Today marks the 30th anniversary of demolition of historic Babri Mosque بابری مسجد. A process of revisionism put into motion by Hindu extremists has now become a living nightmare for Indian Muslims & other minorities. World needs to take note of rising religious hatred in India.,political
3903,"We try to avoid Death with medicines, but we don't try to avoid Hell with faith in Allah and good deeds. The truth is we can avoid Hell but can't avoid Death! Allah says: ""Everyone shall taste death"" ""And whoever does righteous deeds, whether male or female, while being a… Show more",religious
3904,"On the auspicious occasion of Eid-ul-Zahi, I congratulate the entire Pakistani nation and pray to Allah Almighty to accept and accept our prayers and sacrifices and make them a source of pleasure for us. .",political
3905,"The requirement of the reputation of the judiciary and the quality of justice was that a full court would have been formed so that justice would not only be done but also be seen to be done, but the judicial decision has dealt a blow to the expectations of the legal community, citizens, the media and the people for justice.",political
3906,There is a lock on the tongueEvery soul is soullessEvery hundred deaths are dancesLife is very precious hereLaw breakers here jail breakersThe devil casts a shadow on justice hereEveryone is welcome hereAamir has opened such a claw  There is a roundup of the oppressedThe look of the oppressor is stubborn,political
3907,"In my address at Resilient Pakistan Conference, I outlined recovery, rehabilitation & reconstruction needs of Pakistan over medium to long terms. I explained how flood ravages have caused learning, health & infrastructure losses. I alerted world to spectre of food insecurity.",political
3908,"Don’t waste your good deeds by showing off or reminding others what you’ve done. Do good  sincerely for the sake of the Almighty ; without being stingy or afraid that it would decrease your wealth. And never look down on any charity, no matter how small it may be.",religious
3909,After 24 hours since Azhar Mashwani is missing. Police has refused to lodge FIR of his abduction. Courts have raised objections on habeas corpus petition & refused to entertain it today.No law enforcement agency of  has acknowledged his arrest. ,political
3910,Unless we all unite and stand up against this fascism it will be the end of democracy and freedom in Pakistan.,political
3911,"If you’ve made changes to your life, you might feel lonely when you’re on the path to the Almighty. Very lonely at times. But take heart. That’s His way of removing obstacles that may hinder you from reaching your destination.",religious
3912,"Stop comparing yourself to others. Start running your own race. If the Almighty wants you to have what others have, He will give it to you, if not now then at some stage later on. Be happy with His Decree. Show gratitude. If you’re grateful, He will surely grant you more.",religious
3913,"I congratulate the entire ummah, including the pilgrims who have the blessings of Hajj Akbar. I appeal to Allah Ta'ala for His mercy on humanity, especially Muslims, unity of the Ummah, development and happiness, relief from epidemics, freedom of Occupied Palestine and Kashmir and relief from the sufferings and sufferings of the oppressed humanity.",political
3914,"BE PATIENT, ALLAH HEARS YOU ",religious
3915,I send my heartfelt condolences and most sincere sympathies to H.E. Pushpa Kamal Dahal Pranchanda  on the tragic crash of a passenger aircraft. Our thoughts and prayers are with the bereaved families & the people of Nepal ,political
3916,"This was our second jalsa in Faisalabad in the last two months. This was even bigger than the first one. MashaAllah, Pakistan has changed and evolved politically. Only politically aware nations break the shackles of mental and physical slavery.",political
3917,"O Allah, bring our hearts together, reconcile between us, guide us to ways of peace, and deliver us from darkness into light.",religious
